Ligand,Score
                  -7.122
Nlig_ligand_1592,-9.231
                  -9.231
                  -8.824
                  -8.686
                  -7.862
                  -7.748
                  -7.719
                  -7.372
                  -7.105
                  -7.007
Nlig_ligand_1628,-9.221
                  -9.221
                  -8.974
                  -8.806
                  -8.738
                  -7.991
                  -7.859
                  -7.789
                  -7.371
                  -7.333
Nlig_ligand_2123,-9.221
                  -9.221
                  -9.051
                  -8.448
                  -8.243
                  -8.216
                  -8.212
                  -8.128
                  -8.116
                  -8.099
Nlig_ligand_641,-9.218
                  -9.218
                  -8.976
                  -8.557
                  -8.337
                  -8.285
                  -8.213
                  -8.209
                  -8.189
                  -8.081
Nlig_ligand_1845,-9.216
                  -9.216
                  -9.070
                  -7.819
                  -7.705
                  -7.496
                  -7.393
                  -7.361
                  -7.290
                  -7.142
Nlig_ligand_2361,-9.216
                  -9.216
                  -7.867
                  -7.791
                  -7.716
                  -7.630
                  -7.350
                  -7.233
                  -7.193
                  -6.987
Nlig_ligand_772,-9.215
                  -9.215
                  -8.766
                  -8.196
                  -7.705
                  -7.392
                  -7.389
                  -7.346
                  -7.279
                  -7.162
Nlig_ligand_380,-9.210
                  -9.210
                  -8.830
                  -8.562
                  -8.393
                  -8.321
                  -8.290
                  -8.020
                  -7.905
                  -7.636
Nlig_ligand_1124,-9.209
                  -9.209
                  -8.938
                  -8.490
                  -8.390
                  -8.297
                  -8.179
                  -8.124
                  -8.049
                  -7.890
Nlig_ligand_1926,-9.208
                  -9.208
                  -8.645
                  -8.436
                  -8.342
                  -8.277
                  -8.233
                  -7.606
                  -7.561
                  -7.494
Nlig_ligand_418,-9.203
                  -9.203
                  -8.684
                  -8.634
                  -8.598
                  -7.917
                  -7.768
                  -7.679
                  -7.670
                  -7.456
Nlig_ligand_760,-9.202
                  -9.202
                  -9.171
                  -8.378
                  -8.378
                  -8.334
                  -8.009
                  -7.535
                  -7.383
                  -7.337
Nlig_ligand_2163,-9.200
                  -9.200
                  -8.966
                  -8.952
                  -8.932
                  -8.597
                  -8.487
                  -8.426
                  -8.421
                  -8.168
Nlig_ligand_1911,-9.195
                  -9.195
                  -8.454
                  -7.962
                  -7.871
                  -7.673
                  -7.452
                  -7.448
                  -7.378
                  -7.368
Nlig_ligand_2031,-9.193
                  -9.193
                  -8.205
                  -7.952
                  -7.896
                  -7.129
                  -7.118
                  -7.088
                  -7.078
                  -6.346
Nlig_ligand_1833,-9.174
                  -9.174
                  -9.171
                  -9.146
                  -8.791
                  -8.327
                  -8.249
                  -7.863
                  -7.841
                  -7.720
Nlig_ligand_1873,-9.167
                  -9.167
                  -8.889
                  -8.769
                  -8.274
                  -7.751
                  -7.637
                  -7.375
                  -7.290
                  -7.134
Nlig_ligand_33,-9.163
                  -9.163
                  -8.867
                  -8.679
                  -8.556
                  -8.279
                  -7.716
                  -7.700
                  -7.585
                  -7.272
Nlig_ligand_2048,-9.154
                  -9.154
                  -8.613
                  -8.296
                  -7.389
                  -7.235
                  -7.201
                  -7.142
                  -7.046
                  -6.820
Nlig_ligand_775,-9.147
                  -9.147
                  -8.299
                  -7.837
                  -7.712
                  -7.659
                  -7.541
                  -7.540
                  -7.496
                  -7.467
Nlig_ligand_1518,-9.142
                  -9.142
                  -9.099
                  -8.844
                  -8.731
                  -8.700
                  -8.661
                  -8.646
                  -8.605
                  -8.424
Nlig_ligand_1598,-9.137
                  -9.137
                  -8.994
                  -8.353
                  -8.100
                  -8.024
                  -7.952
                  -7.869
                  -7.726
                  -7.689
Nlig_ligand_752,-9.134
                  -9.134
                  -8.755
                  -8.397
                  -8.333
                  -7.971
                  -7.862
                  -7.734
                  -7.277
                  -6.942
Nlig_ligand_751,-9.132
                  -9.132
                  -8.638
                  -8.632
                  -8.352
                  -7.732
                  -7.401
                  -7.373
                  -7.337
                  -7.314
Nlig_ligand_2200,-9.131
                  -9.131
                  -8.908
                  -8.423
                  -8.334
                  -8.328
                  -8.158
                  -7.981
                  -7.942
                  -7.811
Nlig_ligand_385,-9.129
                  -9.129
                  -8.756
                  -8.525
                  -8.364
                  -8.168
                  -7.848
                  -7.771
                  -7.607
                  -7.432
Nlig_ligand_2121,-9.120
                  -9.120
                  -8.611
                  -8.479
                  -8.344
                  -8.133
                  -8.005
                  -7.722
                  -7.717
                  -7.468
Nlig_ligand_1960,-9.119
                  -9.119
                  -8.977
                  -8.489
                  -8.074
                  -8.073
                  -7.833
                  -7.805
                  -7.644
                  -7.499
Nlig_ligand_755,-9.115
                  -9.115
                  -8.893
                  -8.702
                  -8.393
                  -8.003
                  -7.978
                  -7.906
                  -7.748
                  -7.219
Nlig_ligand_1984,-9.108
                  -9.108
                  -8.667
                  -8.616
                  -8.225
                  -7.931
                  -7.575
                  -7.546
                  -7.342
                  -7.045
Nlig_ligand_1915,-9.106
                  -9.106
                  -8.870
                  -8.379
                  -8.003
                  -7.902
                  -7.832
                  -7.820
                  -7.589
                  -7.508
Nlig_ligand_665,-9.103
                  -9.103
                  -8.880
                  -8.786
                  -8.491
                  -8.442
                  -8.201
                  -7.805
                  -7.719
                  -7.693
Nlig_ligand_1945,-9.094
                  -9.094
                  -8.890
                  -8.533
                  -7.966
                  -7.894
                  -7.812
                  -7.758
                  -7.669
                  -7.532
Nlig_ligand_1006,-9.091
                  -9.091
                  -8.910
                  -8.345
                  -8.092
                  -8.069
                  -8.048
                  -7.822
                  -7.797
                  -7.676
Nlig_ligand_2022,-9.091
                  -9.091
                  -8.772
                  -8.670
                  -8.197
                  -8.006
                  -7.514
                  -7.461
                  -7.394
                  -7.359
Nlig_ligand_1075,-9.090
                  -9.090
                  -8.647
                  -8.334
                  -8.289
                  -8.204
                  -7.910
                  -7.833
                  -7.669
                  -7.615
Nlig_ligand_1996,-9.087
                  -9.087
                  -8.370
                  -7.984
                  -7.751
                  -7.672
                  -7.518
                  -7.400
                  -7.214
                  -7.109
Nlig_ligand_1851,-9.081
                  -9.081
                  -8.214
                  -8.200
                  -7.958
                  -7.662
                  -7.621
                  -7.504
                  -7.486
                  -7.152
Nlig_ligand_736,-9.081
                  -9.081
                  -9.063
                  -8.046
                  -7.820
                  -7.762
                  -7.516
                  -7.461
                  -7.160
                  -7.081
Nlig_ligand_1937,-9.079
                  -9.079
                  -8.819
                  -8.540
                  -8.241
                  -8.206
                  -8.105
                  -8.090
                  -8.005
                  -7.971
Nlig_ligand_990,-9.077
                  -9.077
                  -8.656
                  -8.480
                  -8.315
                  -8.147
                  -8.083
                  -7.934
                  -7.514
                  -6.630
Nlig_ligand_995,-9.074
                  -9.074
                  -9.061
                  -8.937
                  -8.474
                  -8.363
                  -8.221
                  -8.164
                  -7.976
                  -7.896
Nlig_ligand_1156,-9.063
                  -9.063
                  -8.529
                  -8.401
                  -8.259
                  -8.140
                  -8.097
                  -7.900
                  -7.866
                  -7.855
Nlig_ligand_1898,-9.062
                  -9.062
                  -7.618
                  -7.585
                  -6.869
                  -6.837
                  -6.806
                  -6.694
                  -6.335
                  -6.323
Nlig_ligand_1093,-9.055
                  -9.055
                  -8.561
                  -8.317
                  -8.193
                  -7.866
                  -7.668
                  -7.605
                  -7.426
                  -7.364
Nlig_ligand_2237,-9.053
                  -9.053
                  -8.384
                  -8.241
                  -8.077
                  -8.077
                  -8.000
                  -7.870
                  -7.678
                  -7.354
Nlig_ligand_1530,-9.051
                  -9.051
                  -8.715
                  -8.691
                  -8.671
                  -8.336
                  -8.315
                  -8.273
                  -8.234
                  -8.182
Nlig_ligand_367,-9.049
                  -9.049
                  -8.831
                  -7.876
                  -7.856
                  -7.356
                  -7.347
                  -7.338
                  -7.177
                  -7.176
Nlig_ligand_1092,-9.043
                  -9.043
                  -8.540
                  -8.493
                  -8.427
                  -8.417
                  -8.126
                  -7.913
                  -7.648
                  -7.618
Nlig_ligand_1516,-9.043
                  -9.043
                  -8.524
                  -8.187
                  -7.984
                  -7.935
                  -7.878
                  -7.701
                  -7.407
                  -7.313
Nlig_ligand_1843,-9.035
                  -9.035
                  -8.454
                  -8.401
                  -8.122
                  -7.770
                  -7.683
                  -7.633
                  -7.624
                  -7.567
Nlig_ligand_1134,-9.034
                  -9.034
                  -8.771
                  -8.400
                  -8.179
                  -8.149
                  -8.024
                  -7.952
                  -7.950
                  -7.843
Nlig_ligand_1965,-9.034
                  -9.034
                  -8.904
                  -7.851
                  -7.775
                  -7.748
                  -7.738
                  -7.716
                  -7.539
                  -7.277
Nlig_ligand_410,-9.032
                  -9.032
                  -8.996
                  -8.797
                  -8.657
                  -8.169
                  -7.623
                  -7.567
                  -7.561
                  -7.437
Nlig_ligand_2116,-9.030
                  -9.030
                  -8.933
                  -8.876
                  -7.825
                  -7.621
                  -7.618
                  -7.228
                  -7.141
                  -6.819
Nlig_ligand_2300,-9.028
                  -9.028
                  -8.766
                  -8.286
                  -7.986
                  -7.982
                  -7.888
                  -7.758
                  -7.715
                  -7.580
Nlig_ligand_1128,-9.027
                  -9.027
                  -8.501
                  -8.237
                  -8.099
                  -8.037
                  -7.488
                  -7.435
                  -7.228
                  -7.182
Nlig_ligand_2168,-9.025
                  -9.025
                  -8.685
                  -8.354
                  -7.448
                  -7.291
                  -7.003
                  -6.944
                  -6.927
                  -6.918
Nlig_ligand_658,-9.025
                  -9.025
                  -8.957
                  -8.696
                  -8.438
                  -8.323
                  -8.090
                  -8.086
                  -7.925
                  -7.841
Nlig_ligand_1051,-9.022
                  -9.022
                  -8.783
                  -8.535
                  -8.451
                  -8.342
                  -8.305
                  -8.258
                  -8.084
                  -8.066
Nlig_ligand_1758,-9.020
                  -9.020
                  -8.934
                  -8.708
                  -8.590
                  -8.516
                  -8.502
                  -8.380
                  -8.322
                  -8.237
Nlig_ligand_2130,-9.020
                  -9.020
                  -8.731
                  -8.286
                  -8.156
                  -7.969
                  -7.906
                  -7.833
                  -7.813
                  -7.661
Nlig_ligand_407,-9.013
                  -9.013
                  -8.844
                  -8.274
                  -8.116
                  -7.956
                  -7.942
                  -7.866
                  -7.722
                  -7.562
Nlig_ligand_2229,-9.012
                  -9.012
                  -8.677
                  -8.563
                  -8.218
                  -8.181
                  -8.154
                  -8.127
                  -8.012
                  -7.689
Nlig_ligand_974,-9.012
                  -9.012
                  -7.903
                  -7.648
                  -7.577
                  -7.524
                  -7.292
                  -6.692
                  -6.654
                  -6.416
Nlig_ligand_38,-9.009
                  -9.009
                  -8.758
                  -8.004
                  -7.975
                  -7.965
                  -7.595
                  -7.574
                  -7.478
                  -7.425
Nlig_ligand_2093,-9.008
                  -9.008
                  -8.195
                  -8.125
                  -8.112
                  -7.946
                  -7.867
                  -7.700
                  -7.697
                  -7.688
Nlig_ligand_386,-9.005
                  -9.005
                  -8.943
                  -8.630
                  -8.002
                  -7.780
                  -7.685
                  -7.373
                  -7.342
                  -7.337
Nlig_ligand_2018,-9.004
                  -9.004
                  -8.765
                  -8.509
                  -8.493
                  -8.427
                  -8.052
                  -7.928
                  -7.446
                  -7.176
Nlig_ligand_1981,-9.003
                  -9.003
                  -8.299
                  -8.049
                  -7.973
                  -7.842
                  -7.298
                  -6.987
                  -6.936
                  -6.477
Nlig_ligand_373,-9.003
                  -9.003
                  -8.827
                  -8.629
                  -8.229
                  -8.078
                  -8.033
                  -7.980
                  -7.858
                  -7.602
Nlig_ligand_2072,-9.002
                  -9.002
                  -8.708
                  -8.679
                  -8.488
                  -8.481
                  -8.434
                  -8.148
                  -8.106
                  -8.081
Nlig_ligand_395,-9.000
                  -9.000
                  -8.577
                  -8.339
                  -8.239
                  -7.816
                  -7.665
                  -7.597
                  -7.589
                  -7.519
Nlig_ligand_971,-8.999
                  -8.999
                  -8.581
                  -7.956
                  -7.855
                  -7.847
                  -7.828
                  -7.818
                  -7.699
                  -7.658
Nlig_ligand_152,-8.996
                  -8.996
                  -8.521
                  -8.514
                  -8.506
                  -8.264
                  -8.214
                  -8.077
                  -8.048
                  -7.897
Nlig_ligand_1825,-8.995
                  -8.995
                  -8.962
                  -8.197
                  -7.862
                  -7.591
                  -7.573
                  -7.376
                  -7.257
                  -7.088
Nlig_ligand_398,-8.994
                  -8.994
                  -7.861
                  -7.736
                  -7.713
                  -7.630
                  -7.362
                  -7.282
                  -7.178
                  -7.086
Nlig_ligand_77,-8.988
                  -8.988
                  -8.940
                  -8.262
                  -8.033
                  -7.701
                  -7.441
                  -7.417
                  -7.286
                  -7.009
Nlig_ligand_1384,-8.985
                  -8.985
                  -8.386
                  -8.062
                  -7.709
                  -7.621
                  -7.590
                  -7.589
                  -7.550
                  -7.546
Nlig_ligand_415,-8.984
                  -8.984
                  -8.931
                  -8.589
                  -8.566
                  -8.407
                  -8.322
                  -8.134
                  -8.047
                  -7.899
Nlig_ligand_2228,-8.979
                  -8.979
                  -8.730
                  -8.622
                  -8.202
                  -8.074
                  -7.979
                  -7.899
                  -7.753
                  -7.693
Nlig_ligand_2198,-8.967
                  -8.967
                  -8.836
                  -8.468
                  -8.286
                  -7.907
                  -7.875
                  -7.581
                  -7.139
                  -7.051
Nlig_ligand_102,-8.965
                  -8.965
                  -8.858
                  -8.521
                  -8.245
                  -7.881
                  -7.821
                  -7.762
                  -7.640
                  -7.636
Nlig_ligand_1946,-8.965
                  -8.965
                  -8.615
                  -8.241
                  -8.198
                  -8.184
                  -8.001
                  -7.849
                  -7.811
                  -7.808
Nlig_ligand_1106,-8.963
                  -8.963
                  -8.870
                  -8.864
                  -8.470
                  -8.362
                  -8.335
                  -8.036
                  -8.032
                  -7.959
Nlig_ligand_741,-8.959
                  -8.959
                  -8.666
                  -8.449
                  -8.259
                  -8.067
                  -7.900
                  -7.837
                  -7.748
                  -7.738
Nlig_ligand_1847,-8.957
                  -8.957
                  -8.851
                  -8.758
                  -8.732
                  -8.566
                  -8.373
                  -7.910
                  -7.816
                  -7.812
Nlig_ligand_2008,-8.955
                  -8.955
                  -8.722
                  -8.263
                  -7.849
                  -7.719
                  -7.627
                  -7.565
                  -7.464
                  -6.992
Nlig_ligand_370,-8.954
                  -8.954
                  -8.136
                  -8.129
                  -8.029
                  -7.945
                  -7.933
                  -7.770
                  -7.676
                  -7.463
Nlig_ligand_1490,-8.951
                  -8.951
                  -7.986
                  -7.886
                  -7.793
                  -7.772
                  -7.528
                  -7.269
                  -7.267
                  -7.182
Nlig_ligand_1100,-8.948
                  -8.948
                  -8.900
                  -8.258
                  -7.995
                  -7.343
                  -7.258
                  -7.233
                  -7.159
                  -7.012
Nlig_ligand_761,-8.946
                  -8.946
                  -8.822
                  -8.568
                  -8.467
                  -7.967
                  -7.738
                  -7.629
                  -7.575
                  -7.504
Nlig_ligand_2211,-8.942
                  -8.942
                  -8.934
                  -8.608
                  -8.442
                  -8.217
                  -8.125
                  -8.046
                  -7.977
                  -7.918
Nlig_ligand_1108,-8.941
                  -8.941
                  -8.068
                  -7.863
                  -7.558
                  -7.385
                  -7.367
                  -7.143
                  -7.095
                  -6.903
Nlig_ligand_2137,-8.937
                  -8.937
                  -8.529
                  -8.511
                  -8.504
                  -8.351
                  -7.953
                  -7.899
                  -7.570
                  -7.552
Nlig_ligand_198,-8.931
                  -8.931
                  -8.373
                  -8.035
                  -7.925
                  -7.531
                  -7.237
                  -7.235
                  -7.184
                  -7.049
Nlig_ligand_2223,-8.931
                  -8.931
                  -8.598
                  -7.687
                  -7.638
                  -7.608
                  -7.501
                  -7.461
                  -7.382
                  -7.347
Nlig_ligand_1956,-8.929
                  -8.929
                  -8.164
                  -8.080
                  -7.588
                  -7.029
                  -6.591
                  -6.581
                  -6.354
                  -6.304
Nlig_ligand_405,-8.929
                  -8.929
                  -8.494
                  -8.378
                  -7.968
                  -7.849
                  -7.822
                  -7.516
                  -7.430
                  -7.397
Nlig_ligand_1836,-8.928
                  -8.928
                  -8.040
                  -7.857
                  -7.634
                  -7.163
                  -6.875
                  -6.815
                  -6.633
                  -6.587
Nlig_ligand_1918,-8.926
                  -8.926
                  -8.631
                  -8.545
                  -8.477
                  -8.285
                  -8.219
                  -8.176
                  -7.610
                  -7.446
Nlig_ligand_2350,-8.922
                  -8.922
                  -7.772
                  -7.693
                  -7.496
                  -7.273
                  -7.190
                  -7.175
                  -6.934
                  -6.924
Nlig_ligand_728,-8.919
                  -8.919
                  -8.754
                  -8.581
                  -8.356
                  -7.979
                  -7.959
                  -7.850
                  -7.794
                  -7.711
Nlig_ligand_645,-8.918
                  -8.918
                  -8.563
                  -8.529
                  -8.451
                  -8.388
                  -7.972
                  -7.665
                  -7.639
                  -7.481
Nlig_ligand_2135,-8.917
                  -8.917
                  -8.831
                  -8.487
                  -8.428
                  -8.404
                  -8.176
                  -8.125
                  -8.115
                  -8.023
Nlig_ligand_734,-8.917
                  -8.917
                  -8.180
                  -7.817
                  -7.381
                  -7.313
                  -7.209
                  -7.061
                  -6.923
                  -6.912
Nlig_ligand_749,-8.910
                  -8.910
                  -8.430
                  -8.359
                  -8.321
                  -8.266
                  -7.799
                  -7.484
                  -7.432
                  -7.353
Nlig_ligand_876,-8.908
                  -8.908
                  -8.047
                  -8.015
                  -7.694
                  -7.397
                  -7.350
                  -7.273
                  -7.201
                  -7.201
Nlig_ligand_639,-8.907
                  -8.907
                  -8.288
                  -8.259
                  -8.195
                  -7.997
                  -7.936
                  -7.559
                  -7.518
                  -7.374
Nlig_ligand_1527,-8.904
                  -8.904
                  -8.888
                  -8.384
                  -8.014
                  -7.742
                  -7.261
                  -7.155
                  -7.129
                  -7.091
Nlig_ligand_37,-8.898
                  -8.898
                  -8.465
                  -8.408
                  -8.068
                  -8.020
                  -7.792
                  -7.747
                  -7.573
                  -7.550
Nlig_ligand_2240,-8.897
                  -8.897
                  -8.500
                  -8.386
                  -8.176
                  -8.138
                  -8.124
                  -8.111
                  -8.073
                  -7.746
Nlig_ligand_1920,-8.889
                  -8.889
                  -8.368
                  -7.721
                  -7.384
                  -7.376
                  -7.206
                  -6.559
                  -6.512
                  -6.479
Nlig_ligand_762,-8.889
                  -8.889
                  -8.089
                  -7.754
                  -7.505
                  -7.339
                  -7.096
                  -6.934
                  -6.870
                  -6.862
Nlig_ligand_1411,-8.886
                  -8.886
                  -8.531
                  -8.389
                  -8.189
                  -8.038
                  -7.847
                  -7.779
                  -7.744
                  -7.693
Nlig_ligand_46,-8.886
                  -8.886
                  -8.841
                  -8.466
                  -8.189
                  -7.535
                  -7.372
                  -7.340
                  -7.334
                  -7.285
Nlig_ligand_2125,-8.881
                  -8.881
                  -8.632
                  -8.518
                  -8.427
                  -8.248
                  -8.221
                  -8.132
                  -7.987
                  -7.937
Nlig_ligand_2357,-8.879
                  -8.879
                  -8.662
                  -8.457
                  -8.290
                  -8.071
                  -7.920
                  -7.753
                  -7.669
                  -7.653
Nlig_ligand_399,-8.876
                  -8.876
                  -7.687
                  -7.556
                  -7.542
                  -7.422
                  -7.326
                  -7.198
                  -7.101
                  -6.913
Nlig_ligand_1829,-8.873
                  -8.873
                  -8.190
                  -7.737
                  -7.577
                  -7.576
                  -7.070
                  -6.946
                  -6.925
                  -6.773
Nlig_ligand_1018,-8.872
                  -8.872
                  -8.481
                  -8.319
                  -8.115
                  -8.012
                  -7.916
                  -7.845
                  -7.829
                  -7.624
Nlig_ligand_2149,-8.872
                  -8.872
                  -8.857
                  -8.675
                  -8.448
                  -8.255
                  -8.015
                  -7.988
                  -7.827
                  -7.633
Nlig_ligand_1694,-8.871
                  -8.871
                  -8.843
                  -8.263
                  -7.914
                  -7.305
                  -7.140
                  -6.967
                  -6.587
                  -6.579
Nlig_ligand_1548,-8.869
                  -8.869
                  -7.898
                  -7.264
